"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006396","BP","GO:0006396","RNA processing",409,0.420088178530814,1.78510899800148,2.02645635303794e-09,2.06485588695179e-07,1.8631455613386e-07,2028,"tags=46%, list=33%, signal=33%","LGALS2/RPS19/APP/RBPMS/RPL11/SNRNP70/WDR6/HNRNPA0/CIRBP/TP53/KHDRBS1/SETX/TSN/PABPN1/CPSF7/RPL10A/RPS16/LUC7L/HNRNPR/RPS21/PUM1/NOP53/NCL/RPS25/SNRPD3/FTSJ3/LUC7L3/ACIN1/HNRNPL/RPS6/ADAR/RPS26/SF3A2/RPS14/SF3B5/CELF1/CDK13/YBX1/SRSF6/PUF60/RBMS2/PRKRA/RPS17/RPL5/DUS1L/SMAD2/METTL2B/CPSF1/DDX39B/SRSF5/DDX49/YTHDC1/SF3B3/BCAS2/FBL/PABPC4/SFPQ/ESRP2/RPS8/SF3A1/AHCYL1/SRSF11/RPL14/SLTM/RSL1D1/RALY/CMTR1/RBM42/RPL27/TMEM123/RPL26/SF3B1/FASTK/C1QBP/CCN1/SRSF2/HNRNPA1/DHX9/RAVER1/IVNS1ABP/CCNL2/DDX47/AKAP8L/RBM39/RBMX/SF1/PRKACA/HNRNPUL1/SARS1/RPS27/AHNAK2/PPP2R1A/SUPT5H/RIOK3/SF3B6/SNU13/TFIP11/WBP11/SAFB/THRAP3/RBMXL1/TUT1/SRSF1/NCOR2/SLC38A2/SUGP2/TBRG4/SNRPD2/AHNAK/DDX17/EBNA1BP2/PRPF18/RPS7/RPS13/ZC3H14/UTP3/TMBIM6/XRN2/RBM7/SNRPB2/U2SURP/PRPF4B/BUD31/ZFP36L1/SRRM2/RBM14/POLR2A/U2AF2/DHX36/WDR74/FIP1L1/UTP18/SON/PPP2CA/TARDBP/NAA38/HNRNPD/FUS/U2AF1/CLK1/RPS15/RBM3/SNRPC/NSA2/ARL6IP4/SF3B2/PNN/INTS10/TSEN54/TRA2B/RPL35A/SNRPB/RPL35/HNRNPU/RPL7/PUM2/ZBTB7A/GAR1/HNRNPK/PRKDC/RPS28/SAFB2/CDC73/SFSWAP/HNRNPH1/STRAP/HNRNPF/RAVER2/RPL7A/ESRP1/PAPOLA/TSNAX/WDR33/RPS24/SRSF3/NSUN5/CDK9/PPP4R2/SRRT/CDK12/RNPS1/PRMT1/AURKAIP1/DDX46/TUT7/CWC15/NONO"
"GO:0070663","BP","GO:0070663","regulation of leukocyte proliferation",120,-0.528990338944357,-2.32152231430318,4.32664995575474e-09,4.04063159142299e-07,3.64591294827735e-07,580,"tags=32%, list=9%, signal=29%","IGFBP2/CTLA4/CSF2RA/CRTAM/CARD11/GREM1/IL33/LGALS3/CD55/CORO1A/TMEM131L/PELI1/CASP3/CD3E/PTPRC/HAVCR2/RASAL3/JAK3/CCDC88B/TNFAIP3/VSIR/HLA-A/IL27RA/SASH3/CCL5/BTN2A2/CDKN1A/VCAM1/JAK2/HLA-G/CD40/IDO1/HLA-DMB/CD74/CSF2RB/HLA-DPB1/HLA-DRB1/HLA-DPA1"
"GO:0044419","BP","GO:0044419","biological process involved in interspecies interaction between organisms",716,-0.297451293519814,-1.59429654213896,1.02546518919076e-08,9.09389423657993e-07,8.20553569342737e-07,807,"tags=22%, list=13%, signal=22%","IFNGR1/GSDMA/ZFP36/CNP/ZC3H12A/OAS3/VIM/CCL3/IGHG1/IL36RN/EMILIN1/IRF4/CLEC10A/LAP3/CD47/RRP1B/DUSP10/SEC14L1/IGKC/BANK1/CCL2/HTRA1/SRC/IL36A/PAK2/HERC6/ADAM8/SLAMF8/VWCE/SYK/MLKL/SELE/GRK2/CXCR4/NPC2/OAS1/RAET1G/APOBEC3C/PMAIP1/FGB/OTUD4/PYDC5/CRTAM/CYBB/SLFN13/IGHM/NECTIN2/EFNB2/ITGAV/LAG3/CYRIB/H2BC6/PRF1/GRN/CYBA/RGS1/GJB2/APOL1/KYNU/KLRC2/LGALS3/CD55/HSPA1A/CXCL13/CNR2/CORO1A/SH2D1A/NFKBIA/PELI1/KLRK1/PYHIN1/VAMP8/NKG7/CXCL16/CASP3/FYN/FOS/VAV1/RELB/TRBC1/SAMHD1/NUB1/TGFB1/PTPRC/HAVCR2/IFNGR2/C3/ITGAM/LITAF/CYP27B1/PTK6/NLRP1/CD4/IFI16/WIPF1/IKBKE/JAK3/CXCL10/PRDM1/CCDC88B/UVRAG/CD96/HSPB1/TNFAIP3/SLA/H2BS1/GZMA/ICAM1/ACTR3/H2BC10/TNFRSF11A/TRIM15/HLA-C/HLA-A/TMPRSS4/IL27RA/NR4A1/ULBP1/H2BC7/CDC42EP4/INSR/CCL5/FKBP5/PLAC8/TRAC/LYZ/IFI6/HLA-B/SELPLG/TRIM29/VCAM1/JAK2/HLA-G/BIRC3/FGL2/COTL1/PSTPIP1/CD40/SLAMF6/STING1/CD14/CXCL11/IDO1/CXCL9/HLA-F/C15orf48/GNLY/PTAFR/GZMB/GBP5/C4BPA/CD74/NCF1/CCL20/CSF2RB/LTF/B2M/HLA-DPB1/HLA-DRB1/HLA-DPA1"
"GO:0022613","BP","GO:0022613","ribonucleoprotein complex biogenesis",185,0.491468415565495,1.95358754058583,1.47217579353301e-08,1.2839562933185e-06,1.15852998941276e-06,1769,"tags=47%, list=29%, signal=35%","RPS19/RPS27L/RPL11/RPLP0/RPL24/SETX/CPSF7/RPL10A/RPS16/LUC7L/XRCC5/RPS21/NOP53/RPS25/SNRPD3/FTSJ3/LUC7L3/RPS6/SF3A2/MALSU1/RPS14/CELF1/SRSF6/PUF60/RPS17/RPL5/RPS5/RPL13A/DDX39B/SRSF5/PTGES3/DDX49/YTHDC1/FBL/RPS8/SF3A1/GLUL/RPL14/DHX30/RSL1D1/RPL27/TMEM123/RPL26/SF3B1/RPL26L1/C1QBP/DHX9/DDX47/SF1/GNL3L/TEP1/RPS27/RIOK3/SNU13/WBP11/SRSF1/MRPL20/SNRPD2/DDX17/EBNA1BP2/PRPF18/RPS7/UTP3/XRN2/EIF4H/RUVBL2/WDR74/RPL6/UTP18/EIF4B/XPO1/RPS15/SNRPC/NSA2/LTO1/EFL1/HSP90AB1/RPL35A/SNRPB/RPL35/RPL38/RPL7/GAR1/PRKDC/RPS28/CDC73/SFSWAP"
"GO:0001912","BP","GO:0001912","positive regulation of leukocyte mediated cytotoxicity",27,-0.81076440021608,-2.61293770693252,1.839658490477e-08,1.56834862627322e-06,1.41514078543567e-06,529,"tags=67%, list=9%, signal=61%","CRTAM/NECTIN2/LAG3/CYRIB/KLRC2/SH2D1A/KLRK1/VAV1/PTPRC/ITGAM/HLA-A/HLA-B/HLA-G/SLAMF6/HLA-F/B2M/HLA-DRB1/HLA-DRA"
"GO:0031343","BP","GO:0031343","positive regulation of cell killing",29,-0.800512313144179,-2.62619429961494,2.41876583383049e-08,1.99415905034478e-06,1.79935491223936e-06,529,"tags=69%, list=9%, signal=63%","SYK/CRTAM/NECTIN2/LAG3/CYRIB/PRF1/KLRC2/SH2D1A/KLRK1/VAV1/PTPRC/ITGAM/HLA-A/HLA-B/HLA-G/SLAMF6/HLA-F/B2M/HLA-DRB1/HLA-DRA"
"GO:0001906","BP","GO:0001906","cell killing",83,-0.58635787758938,-2.41849037555639,2.56908342844641e-08,2.06958300919045e-06,1.86741090347338e-06,529,"tags=40%, list=9%, signal=37%","SYK/RAET1G/CRTAM/NECTIN2/LAG3/CYRIB/PRF1/KLRC2/CD55/CORO1A/SH2D1A/KLRK1/NKG7/VAV1/PTPRC/HAVCR2/C3/ITGAM/ICAM1/HLA-A/ULBP1/CTSH/LYZ/HLA-B/HLA-G/SLAMF6/HLA-F/GNLY/GZMB/LTF/B2M/HLA-DRB1/HLA-DRA"
"GO:0001909","BP","GO:0001909","leukocyte mediated cytotoxicity",64,-0.627616003595125,-2.45925616105554,3.56179974082623e-08,2.78427204925475e-06,2.51228385618043e-06,578,"tags=42%, list=9%, signal=39%","RAET1G/CRTAM/NECTIN2/LAG3/CYRIB/PRF1/KLRC2/CORO1A/SH2D1A/KLRK1/NKG7/VAV1/PTPRC/HAVCR2/ITGAM/ICAM1/HLA-A/ULBP1/CTSH/HLA-B/HLA-G/SLAMF6/HLA-F/GZMB/B2M/HLA-DRB1/HLA-DRA"
"GO:0002711","BP","GO:0002711","positive regulation of T cell mediated immunity",31,-0.766791332504257,-2.53737135324495,6.81085805211151e-08,5.09751666836402e-06,4.59955370954839e-06,514,"tags=42%, list=8%, signal=39%","NECTIN2/CYRIB/CD55/PTPRC/HLA-A/SASH3/HLA-B/HLA-G/HLA-F/B2M/HLA-DPB1/HLA-DRB1/HLA-DRA"
"GO:0046651","BP","GO:0046651","lymphocyte proliferation",135,-0.47640164289521,-2.13936774329501,1.99673753306956e-07,1.4237548098975e-05,1.28467195762071e-05,407,"tags=28%, list=7%, signal=27%","SYK/GJA1/IGFBP2/CTLA4/CRTAM/CARD11/LGALS3/CD55/CORO1A/TMEM131L/PELI1/CASP3/FYN/CD3E/PTPRC/HAVCR2/RASAL3/JAK3/CCDC88B/VSIR/DOCK2/HLA-A/IL27RA/SASH3/CCL5/BTN2A2/CDKN1A/MSN/VCAM1/JAK2/HLA-G/CD40/IDO1/HLA-DMB/CD74/HLA-DPB1/HLA-DRB1/HLA-DPA1"
"GO:0032943","BP","GO:0032943","mononuclear cell proliferation",137,-0.469386454103127,-2.11398566794626,3.84792268076441e-07,2.63682649676019e-05,2.37924187082672e-05,407,"tags=28%, list=7%, signal=27%","SYK/GJA1/IGFBP2/CTLA4/CRTAM/CARD11/LGALS3/CD55/CORO1A/TMEM131L/PELI1/CASP3/FYN/CD3E/PTPRC/HAVCR2/RASAL3/JAK3/CCDC88B/VSIR/DOCK2/HLA-A/IL27RA/SASH3/CCL5/BTN2A2/CDKN1A/MSN/VCAM1/JAK2/HLA-G/CD40/IDO1/HLA-DMB/CD74/HLA-DPB1/HLA-DRB1/HLA-DPA1"
"GO:0071826","BP","GO:0071826","ribonucleoprotein complex subunit organization",89,0.550537769754305,1.99571791845231,9.52536715774021e-07,6.05549395274894e-05,5.46394871965237e-05,1802,"tags=57%, list=29%, signal=41%","RPS19/RPS27L/RPL11/RPLP0/RPL24/SETX/CPSF7/LUC7L/XRCC5/NOP53/SNRPD3/LUC7L3/SF3A2/RPS14/CELF1/SRSF6/PUF60/RPL5/VCP/RPS5/RPL13A/DDX39B/SRSF5/PTGES3/YTHDC1/SF3A1/DHX30/SF3B1/DHX9/SF1/RPS27/SNU13/TFIP11/SRSF1/MRPL20/SNRPD2/PRPF18/EIF4H/RUVBL2/RPL6/EIF4B/RPS15/SNRPC/HSP90AB1/SNRPB/RPL38/PRKDC/RPS28/CDC73/SFSWAP/STRAP"
"GO:0022618","BP","GO:0022618","ribonucleoprotein complex assembly",85,0.54949929613988,1.9805073033313,9.7994638505715e-07,6.19243964162162e-05,5.58751654536841e-05,1802,"tags=58%, list=29%, signal=41%","RPS19/RPS27L/RPL11/RPLP0/RPL24/SETX/CPSF7/LUC7L/XRCC5/NOP53/SNRPD3/LUC7L3/SF3A2/RPS14/CELF1/SRSF6/PUF60/RPL5/RPS5/RPL13A/DDX39B/SRSF5/PTGES3/YTHDC1/SF3A1/DHX30/SF3B1/DHX9/SF1/RPS27/SNU13/SRSF1/MRPL20/SNRPD2/PRPF18/EIF4H/RUVBL2/RPL6/EIF4B/RPS15/SNRPC/HSP90AB1/SNRPB/RPL38/PRKDC/RPS28/CDC73/SFSWAP/STRAP"
"GO:0002263","BP","GO:0002263","cell activation involved in immune response",126,-0.462601949826604,-2.05406674785003,1.4565002553053e-06,8.93630650827721e-05,8.06334229467058e-05,412,"tags=22%, list=7%, signal=21%","KLRC2/LGALS3/CORO1A/VAMP8/NKG7/SMAD7/SEMA4A/RELB/TGFB1/PTPRC/HAVCR2/ITGAM/JAK3/ICAM1/LCP1/ITGB2/DOCK2/IL27RA/FGL2/CD40/SLAMF6/HLA-F/TCIM/PTAFR/HLA-DMB/CD74/HLA-DRB1/HLA-DRA"
"GO:0051240","BP","GO:0051240","positive regulation of multicellular organismal process",568,-0.286423396265093,-1.51204014400121,1.69208259557311e-06,0.000102623836960247,9.25987849942793e-05,816,"tags=21%, list=13%, signal=21%","PGF/CHI3L1/IFNGR1/PSEN1/ZC3H12A/OAS3/PAX6/CCL3/NTRK2/GATA2/WNT3/IRF4/IL2RA/LAP3/RFX3/TGFB1I1/DUSP10/HCLS1/ETS1/SRC/IL36A/GNAI2/ADAM8/CST7/PRKCB/SYK/PARP1/TSKU/GJA1/CXCR4/CHIA/TP53BP1/OAS1/RAC3/RAET1G/TOX/ORM2/FGB/AIRE/CRTAM/CYBB/EFNB2/CARD11/GREM1/CYRIB/GRN/CYBA/ABAT/IL33/PLAAT4/MAP2K1/RUNX3/TGM2/EVI2B/CD55/CD2/HSPA1A/PELI1/KLRK1/PYHIN1/VAMP8/NMU/ANXA2/SMAD7/FOS/TBXAS1/SEMA4A/XRCC2/TGFB1/CD3E/PTPRC/SPHK1/HAVCR2/C3/GJC2/CYP27B1/NLRP1/CD4/IFI16/CRB2/CCDC88B/UCP2/HSPB1/VSIR/TNFRSF11A/TRIM15/LAPTM5/HLA-A/IL27RA/CRABP2/NPR1/CTSH/SASH3/PLAC8/BTN2A2/TRPV2/ALOX5/JAK2/HLA-G/KRT17/SLC7A5/CD40/SLAMF6/STING1/CD14/RFTN1/IDO1/HLA-F/SEMA7A/SAA2/SULF2/PTAFR/GBP5/LTB/SOX8/CD74/LTF/B2M/HLA-DPB1/HLA-DRB1/HLA-DPA1/HLA-DRA"
"GO:0030193","BP","GO:0030193","regulation of blood coagulation",23,0.740721453580214,2.08946573901505,3.09601251901574e-06,0.000179517692929523,0.000161981082978695,365,"tags=39%, list=6%, signal=37%","CAV1/TSPAN8/PRDX2/F2RL1/THBS1/CEACAM1/SERPING1/HEBP1/F3"
"GO:1900046","BP","GO:1900046","regulation of hemostasis",23,0.740721453580214,2.08946573901505,3.09601251901574e-06,0.000179517692929523,0.000161981082978695,365,"tags=39%, list=6%, signal=37%","CAV1/TSPAN8/PRDX2/F2RL1/THBS1/CEACAM1/SERPING1/HEBP1/F3"
"GO:1903706","BP","GO:1903706","regulation of hemopoiesis",172,-0.417554753786641,-1.93169125261928,3.22242952608419e-06,0.000185826769337522,0.000167673842352359,847,"tags=30%, list=14%, signal=27%","ZBTB46/PTK2B/CD27/ZFP36/ZC3H12A/CCL3/GATA2/IRF4/IL2RA/DUSP10/HCLS1/ETS1/H4C6/ADAM8/SLAMF8/SYK/TOX/CTLA4/CRTAM/H4C1/CARD11/LAG3/H4C13/RUNX3/EVI2B/CD2/HSPA1A/TMEM131L/NFKBIA/GPR55/H4C2/H4C9/SMAD7/FOS/TGFB1/PTPRC/CD4/JAK3/PRDM1/VSIR/SASH3/BTN2A2/HLA-B/HLA-G/FGL2/TCIM/HLA-DOA/CD74/LTF/B2M/HLA-DRB1/HLA-DRA"
"GO:0051253","BP","GO:0051253","negative regulation of RNA metabolic process",555,0.352628483348624,1.5254806546998,3.90132822066568e-06,0.000222544414663161,0.000200804637747606,1820,"tags=37%, list=29%, signal=29%","ELF3/HNF1B/CAV1/GLIS3/CXXC5/RBP1/ZFPM1/MAFK/WWC1/FOXQ1/PAIP1/TXNIP/MACROH2A2/GAS6/WWTR1/HNRNPA0/RFX5/CIRBP/NR2F1/ATF7IP/NFIX/GATA6/TP53/NR2F2/KHDRBS1/CHD3/STAT1/IRF2BP2/HDAC2/NR1D2/YAP1/PHF12/CCND1/PCGF2/GMNN/CEBPD/EID1/KLF5/XRCC5/ILF3/CIITA/NOP53/TRIM24/ZBTB20/PFDN5/NCOA2/HNRNPL/MAGED1/CNBP/ZNF217/JUND/RPS26/RPS14/CGGBP1/SECISBP2/YBX1/BCLAF1/SRSF6/KLF4/NIBAN2/SOX9/SMAD2/BHLHE41/RCOR3/PTCH1/CDK6/SUFU/MTA1/HDAC1/PARP14/CTBP1/SP3/CNOT1/SFPQ/PAWR/TRIM28/EIF4A2/IKZF5/H1-4/POU5F1/QARS1/RPL23/GABPA/NFIB/ATP8B1/PTPRK/SMAD5/RERE/LARP4B/FOXP1/HDAC9/TOB1/AHR/RBM42/SMARCE1/KLF3/MAX/HSBP1/SET/FRK/CHD4/ZNF140/IRF1/C1QBP/CCN1/SRSF2/HNF4A/PRDX5/DHX9/SMARCC2/PML/RING1/YWHAQ/CHD8/HOXD8/ELAVL1/RBMX/SF1/HMGA2/MECP2/SARS1/SQSTM1/SUPT5H/RARA/TSC22D4/KDM4A/HMGB1/THRA/THRAP3/ZNF764/HNRNPAB/SLIRP/PHC1/NCOR2/EHMT1/RPS13/PRDM16/ZC3H14/TRAF3IP2/TMBIM6/LILRB4/CIC/ZBTB38/PSMC5/YY1/PARP10/PURB/MXI1/RUVBL2/YBX3/U2AF2/ZNF274/DHX36/PTPN2/TLE5/TARDBP/RELA/FHL2/WWC2/HNRNPD/RORC/FUS/CTBP2/SNRPC/FOXO3/SMARCA4/HOXD9/ETS2/CUL3/MTA2/SARNP/SKI/ELK4/PHC2/RCOR1/YWHAZ/ZNF692/EFL1/CNOT7/AXIN1/RBPJ/CNOT2/N4BP2L2/DNMT3A/CUX1/CASP8AP2/TRIM33/HNRNPU/CBX5/DND1/ZBTB7A/EP300/HNRNPK/MBD2/CDC73/SFSWAP/TRIM22/CDK2/DMAP1/STRAP/CDKN1B/DACH1/EHMT2/CSDE1"
"GO:0009890","BP","GO:0009890","negative regulation of biosynthetic process",631,0.349125329716664,1.51744605155032,4.22728667270416e-06,0.000239841700306704,0.000216412197177599,1820,"tags=37%, list=29%, signal=29%","ELF3/HNF1B/CAV1/AKR1C3/GLIS3/CXXC5/RBP1/GSTP1/GRB7/ZFPM1/MAFK/WWC1/FOXQ1/RPL13/PAIP1/TXNIP/MACROH2A2/CCL28/GAS6/ATP1A1/WWTR1/RFX5/SHFL/CIRBP/NR2F1/ATF7IP/NFIX/GATA6/TP53/NR2F2/CEACAM1/KHDRBS1/CHD3/STAT1/IRF2BP2/HDAC2/NR1D2/ENC1/YAP1/PHF12/SMPD3/CCND1/PCGF2/GMNN/CEBPD/DAPK1/MEX3D/EID1/KLF5/XRCC5/ILF3/CIITA/PUM1/NOP53/RPS3/NCL/RACK1/TRIM24/XRN1/SIK1/ZBTB20/PFDN5/NCOA2/HNRNPL/MAGED1/CNBP/ZNF217/JUND/ITM2C/TRAP1/PRKAA1/MALSU1/RPS14/CGGBP1/CELF1/YBX1/BCLAF1/KLF4/NIBAN2/SOX9/SMAD2/BHLHE41/RCOR3/EIF2AK1/PTCH1/CDK6/SUFU/RPL13A/MTA1/TMEM59/HDAC1/PARP14/CTBP1/SP3/CNOT1/SFPQ/PAWR/TRIM28/EIF4A2/IKZF5/H1-4/POU5F1/QARS1/RPL23/GABPA/NFIB/ATP8B1/PTPRK/SMAD5/RERE/FOXP1/HDAC9/TOB1/AHR/SMARCE1/KLF3/MAX/HSBP1/SET/FRK/CHD4/ZNF140/IRF1/C1QBP/SRSF2/HNRNPA1/HNF4A/PRDX5/DHX9/SMARCC2/PML/RING1/YWHAQ/CHD8/HOXD8/SF1/GNL3L/HMGA2/MECP2/SARS1/SQSTM1/SUPT5H/RARA/TSC22D4/KDM4A/HMGB1/THRA/ZNF764/FAM3C/PHC1/UNK/NCOR2/DAPK3/SRP9/EHMT1/CAPRIN1/FAM3A/PRDM16/TMBIM6/LILRB4/CNOT9/CIC/ZBTB38/CNOT8/ZFP36L1/PSMC5/YY1/EIF3E/PARP10/PURB/MXI1/RUVBL2/YBX3/DBI/ZNF274/DHX36/PTPN2/SIRPA/TLE5/TARDBP/RELA/FHL2/WWC2/HNRNPD/RORC/CTBP2/GSK3B/SNRPC/FOXO3/SMARCA4/HOXD9/ETS2/CUL3/MTA2/SARNP/SKI/ELK4/PHC2/RCOR1/YWHAZ/CLTC/ZNF692/EFL1/CNOT7/AXIN1/RBPJ/CNOT2/N4BP2L2/ACADVL/DNMT3A/CUX1/CASP8AP2/TRIM33/HNRNPU/CBX5/DND1/ZBTB7A/EP300/HNRNPK/MBD2/SOD1/CDC73/TRIM22/CDK2/DMAP1/STRAP/GSK3A/CDKN1B/DACH1/EHMT2/CSDE1"
"GO:0031327","BP","GO:0031327","negative regulation of cellular biosynthetic process",621,0.347660838298871,1.5103963386463,4.73238455479036e-06,0.000267063391479693,0.00024097467313613,1820,"tags=36%, list=29%, signal=29%","ELF3/HNF1B/CAV1/AKR1C3/GLIS3/CXXC5/RBP1/GRB7/ZFPM1/MAFK/WWC1/FOXQ1/RPL13/PAIP1/TXNIP/MACROH2A2/CCL28/GAS6/ATP1A1/WWTR1/RFX5/SHFL/CIRBP/NR2F1/ATF7IP/NFIX/GATA6/TP53/NR2F2/CEACAM1/KHDRBS1/CHD3/STAT1/IRF2BP2/HDAC2/NR1D2/ENC1/YAP1/PHF12/CCND1/PCGF2/GMNN/CEBPD/DAPK1/MEX3D/EID1/KLF5/XRCC5/ILF3/CIITA/PUM1/NOP53/RPS3/NCL/RACK1/TRIM24/XRN1/SIK1/ZBTB20/PFDN5/NCOA2/HNRNPL/MAGED1/CNBP/ZNF217/JUND/ITM2C/PRKAA1/MALSU1/RPS14/CGGBP1/CELF1/YBX1/BCLAF1/KLF4/NIBAN2/SOX9/SMAD2/BHLHE41/RCOR3/EIF2AK1/PTCH1/CDK6/SUFU/RPL13A/MTA1/TMEM59/HDAC1/PARP14/CTBP1/SP3/CNOT1/SFPQ/PAWR/TRIM28/EIF4A2/IKZF5/H1-4/POU5F1/QARS1/RPL23/GABPA/NFIB/ATP8B1/PTPRK/SMAD5/RERE/FOXP1/HDAC9/TOB1/AHR/SMARCE1/KLF3/MAX/HSBP1/SET/FRK/CHD4/ZNF140/IRF1/C1QBP/SRSF2/HNRNPA1/HNF4A/PRDX5/DHX9/SMARCC2/PML/RING1/YWHAQ/CHD8/HOXD8/SF1/GNL3L/HMGA2/MECP2/SARS1/SQSTM1/SUPT5H/RARA/TSC22D4/KDM4A/HMGB1/THRA/ZNF764/FAM3C/PHC1/UNK/NCOR2/DAPK3/SRP9/EHMT1/CAPRIN1/FAM3A/PRDM16/TMBIM6/LILRB4/CNOT9/CIC/ZBTB38/CNOT8/ZFP36L1/PSMC5/YY1/EIF3E/PARP10/PURB/MXI1/RUVBL2/YBX3/DBI/ZNF274/DHX36/PTPN2/SIRPA/TLE5/TARDBP/RELA/FHL2/WWC2/HNRNPD/RORC/CTBP2/GSK3B/SNRPC/FOXO3/SMARCA4/HOXD9/ETS2/CUL3/MTA2/SARNP/SKI/ELK4/PHC2/RCOR1/YWHAZ/ZNF692/EFL1/CNOT7/AXIN1/RBPJ/CNOT2/N4BP2L2/ACADVL/DNMT3A/CUX1/CASP8AP2/TRIM33/HNRNPU/CBX5/DND1/ZBTB7A/EP300/HNRNPK/MBD2/CDC73/TRIM22/CDK2/DMAP1/STRAP/GSK3A/CDKN1B/DACH1/EHMT2/CSDE1"
"GO:0030217","BP","GO:0030217","T cell differentiation",121,-0.460173223552957,-2.02266054422543,4.78501023117247e-06,0.000268596877497676,0.000242358356949531,572,"tags=34%, list=9%, signal=31%","CD27/THEMIS/ZC3H12A/IRF4/IL2RA/DUSP10/ADAM8/SYK/TOX/AIRE/CTLA4/CRTAM/CARD11/LAG3/RUNX3/CD2/CD3G/TMEM131L/SMAD7/VAV1/SEMA4A/RELB/CD8A/CD3E/PTPRC/CD4/JAK3/PRDM1/VSIR/DOCK2/CD3D/SASH3/BTN2A2/HLA-G/FGL2/SLAMF6/HLA-DOA/CD74/B2M/HLA-DRB1/HLA-DRA"
"GO:0010558","BP","GO:0010558","negative regulation of macromolecule biosynthetic process",605,0.350293135989064,1.52006319032938,6.02260811588011e-06,0.000334508333930962,0.000301831097042945,1820,"tags=36%, list=29%, signal=28%","ELF3/HNF1B/CAV1/GLIS3/CXXC5/RBP1/GSTP1/GRB7/ZFPM1/MAFK/WWC1/FOXQ1/RPL13/PAIP1/TXNIP/MACROH2A2/CCL28/GAS6/WWTR1/RFX5/SHFL/CIRBP/NR2F1/ATF7IP/NFIX/GATA6/TP53/NR2F2/KHDRBS1/CHD3/STAT1/IRF2BP2/HDAC2/NR1D2/ENC1/YAP1/PHF12/SMPD3/CCND1/PCGF2/GMNN/CEBPD/DAPK1/MEX3D/EID1/KLF5/XRCC5/ILF3/CIITA/PUM1/NOP53/RPS3/NCL/RACK1/TRIM24/XRN1/ZBTB20/PFDN5/NCOA2/HNRNPL/MAGED1/CNBP/ZNF217/JUND/ITM2C/MALSU1/RPS14/CGGBP1/CELF1/YBX1/BCLAF1/KLF4/NIBAN2/SOX9/SMAD2/BHLHE41/RCOR3/EIF2AK1/PTCH1/CDK6/SUFU/RPL13A/MTA1/TMEM59/HDAC1/PARP14/CTBP1/SP3/CNOT1/SFPQ/PAWR/TRIM28/EIF4A2/IKZF5/H1-4/POU5F1/QARS1/RPL23/GABPA/NFIB/ATP8B1/PTPRK/SMAD5/RERE/FOXP1/HDAC9/TOB1/AHR/SMARCE1/KLF3/MAX/HSBP1/SET/FRK/CHD4/ZNF140/IRF1/C1QBP/SRSF2/HNRNPA1/HNF4A/PRDX5/DHX9/SMARCC2/PML/RING1/YWHAQ/CHD8/HOXD8/SF1/GNL3L/HMGA2/MECP2/SARS1/SQSTM1/SUPT5H/RARA/TSC22D4/KDM4A/HMGB1/THRA/ZNF764/PHC1/UNK/NCOR2/DAPK3/SRP9/EHMT1/CAPRIN1/PRDM16/TMBIM6/LILRB4/CNOT9/CIC/ZBTB38/CNOT8/ZFP36L1/PSMC5/YY1/EIF3E/PARP10/PURB/MXI1/RUVBL2/YBX3/DBI/ZNF274/DHX36/PTPN2/TLE5/TARDBP/RELA/FHL2/WWC2/HNRNPD/RORC/CTBP2/GSK3B/SNRPC/FOXO3/SMARCA4/HOXD9/ETS2/CUL3/MTA2/SARNP/SKI/ELK4/PHC2/RCOR1/YWHAZ/CLTC/ZNF692/EFL1/CNOT7/AXIN1/RBPJ/CNOT2/N4BP2L2/DNMT3A/CUX1/CASP8AP2/TRIM33/HNRNPU/CBX5/DND1/ZBTB7A/EP300/HNRNPK/MBD2/CDC73/TRIM22/CDK2/DMAP1/STRAP/GSK3A/CDKN1B/DACH1/EHMT2/CSDE1"
"GO:0030855","BP","GO:0030855","epithelial cell differentiation",269,0.404840169046792,1.66805078540235,6.57515498893298e-06,0.00035952129843632,0.000324400611016568,748,"tags=22%, list=12%, signal=20%","ANXA4/LGALS2/ELF3/HNF1B/UPK1B/SOX4/ONECUT2/CAV1/AKR1C3/AGR2/PROM1/RBP1/PKHD1/COL4A1/ONECUT1/NUMA1/TXNIP/MACROH2A2/EHF/F2RL1/SLC44A4/WWTR1/ADAM9/KRT7/ASAH1/GATA6/NR2F2/BTG1/CEACAM1/KRT8/STAT1/PPL/HDAC2/UGCG/ITGA2/YAP1/USH1C/CCND1/KLF5/TST/AQP3/SCRIB/SRSF6/KLF4/S100A16/SOX9/PTCH1/CDK6/HDAC1/CLDN1/CPT1A/MARVELD2/KCNQ1/CES2/IL6ST/FZR1/NFIB/KRT80/CAMSAP3"
