,ONTOLOGY,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0034645,BP,GO:0034645,cellular macromolecule biosynthetic process,167,-0.357397419,-1.447160755,0.031625988,0.637690555,0.623406013,394,"tags=41%, list=30%, signal=33%",NPM1/EIF3K/ITM2B/RPS27/PABPC1/EIF3A/RPS18/RPS25/RPS19/TARDBP/CNBP/RPL5/RPS27L/RPL22/RPL27/NUS1/RPL12/RPS12/UBA52/KHSRP/RPL30/PPP1CB/RACK1/RPS3A/CALR/RPL29/RPL26/RPL35/KRTCAP2/PAIP2/RPS24/EIF5A/RPL24/RPS23/RPL39/RPS5/RPS27A/RPS20/RPS8/RPLP2/RPL31/RPL9/HNRNPD/RPS29/RPS15A/RPL36A/RPS3/OST4/RPN2/MRPL41/CCL5/ZFP36L1/RPL27A/B4GALT1/RPS28/RPL13/RPL11/RPS11/RPL18/PPP1CA/RPS6KA3/RPS14/RPN1/RPS2/SLA/ILF3/EEF1B2/THBS1
GO:0008361,BP,GO:0008361,regulation of cell size,15,0.58064666,1.613458605,0.032368315,0.641834283,0.62745692,221,"tags=53%, list=17%, signal=45%",FN1/CRABP2/IST1/MACF1/DNM2/RTN4/EIF4G2/RAB21
GO:0030593,BP,GO:0030593,neutrophil chemotaxis,14,0.591692383,1.609185447,0.034329564,0.641834283,0.62745692,21,"tags=14%, list=2%, signal=14%",CXCL9/CXADR
GO:0042552,BP,GO:0042552,myelination,11,0.63273762,1.599607699,0.035277325,0.641834283,0.62745692,87,"tags=36%, list=7%, signal=34%",LAP3/TYMP/SKI/PLEC
GO:0032963,BP,GO:0032963,collagen metabolic process,7,0.715927334,1.594886009,0.034909236,0.641834283,0.62745692,112,"tags=43%, list=9%, signal=39%",CCN2/EMILIN1/VIM
GO:0055013,BP,GO:0055013,cardiac muscle cell development,6,0.745562256,1.588171625,0.033173461,0.641834283,0.62745692,87,"tags=50%, list=7%, signal=47%",CXADR/LMNA/PLEC
GO:0071392,BP,GO:0071392,cellular response to estradiol stimulus,4,-0.844879788,-1.566043305,0.032512315,0.641834283,0.62745692,193,"tags=75%, list=15%, signal=64%",HNRNPD/CFLAR/BCL2L11
GO:0045616,BP,GO:0045616,regulation of keratinocyte differentiation,4,-0.842713955,-1.562028783,0.033694581,0.641834283,0.62745692,209,"tags=100%, list=16%, signal=84%",NUMA1/ZFP36L1/SRSF6
GO:0045945,BP,GO:0045945,positive regulation of transcription by RNA polymerase III,3,-0.877768961,-1.493135289,0.03370341,0.641834283,0.62745692,66,"tags=100%, list=5%, signal=95%",SF3B1/DEK
GO:1901841,BP,GO:1901841,regulation of high voltage-gated calcium channel activity,3,-0.875192604,-1.488752758,0.035091197,0.641834283,0.62745692,166,"tags=100%, list=13%, signal=87%",CALM1/SRI
GO:0042989,BP,GO:0042989,sequestering of actin monomers,3,0.862980314,1.485510356,0.036081435,0.648609664,0.634080529,26,"tags=33%, list=2%, signal=33%",GSN
GO:0098869,BP,GO:0098869,cellular oxidant detoxification,13,0.600551096,1.596905575,0.036415133,0.650200161,0.635635398,49,"tags=31%, list=4%, signal=30%",SOD2/TXN/GSTP1/PRDX2
GO:1990868,BP,GO:1990868,response to chemokine,9,0.663676303,1.585084544,0.038220425,0.655931754,0.641238602,4,"tags=22%, list=0%, signal=22%",CXCL9/LAP3
GO:0031341,BP,GO:0031341,regulation of cell killing,14,-0.712223292,-1.866971991,0.038415842,0.657158735,0.642438098,201,"tags=57%, list=15%, signal=49%",PTPRC/KLRC2/IL7R/PRF1/KLRK1/B2M/LAG3/HLA-DRB1
GO:0061178,BP,GO:0061178,regulation of insulin secretion involved in cellular response to glucose stimulus,4,-0.828161368,-1.535054553,0.039605911,0.666762374,0.651826611,210,"tags=75%, list=16%, signal=63%",UCP2/SRI/HLA-DRB1
GO:0045655,BP,GO:0045655,regulation of monocyte differentiation,5,-0.802659324,-1.589335034,0.041030723,0.669906615,0.65490042,164,"tags=80%, list=13%, signal=70%",FOXP1/CD74/ZFP36L1/HLA-DRB1
GO:0036293,BP,GO:0036293,response to decreased oxygen levels,32,0.450496141,1.511418972,0.040603015,0.669906615,0.65490042,74,"tags=22%, list=6%, signal=21%",LAP3/CCN2/SOD2/ATP1B1/TXN/LMNA/ACTN4
GO:0043217,BP,GO:0043217,myelin maintenance,3,0.855640157,1.472875215,0.041120742,0.669906615,0.65490042,87,"tags=67%, list=7%, signal=62%",LAP3/PLEC
GO:0001910,BP,GO:0001910,regulation of leukocyte mediated cytotoxicity,12,-0.705400735,-1.781907012,0.050733254,0.68231878,0.667034547,201,"tags=58%, list=15%, signal=50%",PTPRC/KLRC2/IL7R/KLRK1/B2M/LAG3/HLA-DRB1
GO:0042026,BP,GO:0042026,protein refolding,7,-0.73247533,-1.597133625,0.050701403,0.68231878,0.667034547,307,"tags=86%, list=24%, signal=66%",FKBP1A/HSPA9/HSPA8/SNRNP70/B2M/HSPD1
GO:0030004,BP,GO:0030004,cellular monovalent inorganic cation homeostasis,6,0.728759246,1.552378418,0.042965627,0.68231878,0.667034547,150,"tags=50%, list=12%, signal=44%",ATP1B1/ATP1A1/RNASEK
GO:0034109,BP,GO:0034109,homotypic cell-cell adhesion,16,0.548508002,1.549449292,0.048465267,0.68231878,0.667034547,263,"tags=56%, list=20%, signal=45%",FN1/CXADR/MYL9/FLNA/MYL12A/GNAS/TLN1/FERMT3/MYH9
GO:0007369,BP,GO:0007369,gastrulation,16,0.547790012,1.547421083,0.049273021,0.68231878,0.667034547,250,"tags=50%, list=19%, signal=41%",FN1/CDC73/MYADM/HNF4A/CUL3/GPI/POU5F1/SMAD4
GO:0016571,BP,GO:0016571,histone methylation,22,0.497982436,1.531069698,0.044719505,0.68231878,0.667034547,250,"tags=36%, list=19%, signal=30%",NFYA/CXXC1/PRMT8/LMNA/ATRX/CHTOP/NSD2/SMAD4
GO:0022029,BP,GO:0022029,telencephalon cell migration,5,0.75443494,1.522216799,0.045793827,0.68231878,0.667034547,189,"tags=60%, list=15%, signal=51%",LAP3/BMERB1/RTN4
GO:0010955,BP,GO:0010955,negative regulation of protein processing,4,-0.821067324,-1.521905251,0.043546798,0.68231878,0.667034547,112,"tags=75%, list=9%, signal=69%",CARD8/CST7/THBS1
GO:0043001,BP,GO:0043001,Golgi to plasma membrane protein transport,5,0.752997554,1.519316597,0.046197297,0.68231878,0.667034547,161,"tags=80%, list=12%, signal=70%",OPTN/MACF1/CSK/GOLPH3
GO:1905954,BP,GO:1905954,positive regulation of lipid localization,5,0.751255479,1.515801627,0.047407706,0.68231878,0.667034547,236,"tags=80%, list=18%, signal=66%",ANXA2/TMEM30A/SSTR4/EHD1
GO:0060325,BP,GO:0060325,face morphogenesis,5,0.748111943,1.509458942,0.050231995,0.68231878,0.667034547,317,"tags=80%, list=24%, signal=61%",RRAS/SKI/EP300/SGPL1
GO:1903896,BP,GO:1903896,positive regulation of IRE1-mediated unfolded protein response,4,-0.813675251,-1.50820353,0.04729064,0.68231878,0.667034547,175,"tags=75%, list=13%, signal=65%",BAK1/PTPN1/BCL2L11
GO:1904036,BP,GO:1904036,negative regulation of epithelial cell apoptotic process,3,-0.849768875,-1.445505538,0.04777954,0.68231878,0.667034547,199,"tags=100%, list=15%, signal=85%",CFLAR/SRSF6
GO:0016049,BP,GO:0016049,cell growth,59,0.37433373,1.428586214,0.044582043,0.68231878,0.667034547,138,"tags=20%, list=11%, signal=19%",LAP3/FN1/LTBP4/CRABP2/RPS6KA1/IGFBP4/CDC73/LAMTOR2/IST1/MACF1/HNF4A/DNM2
GO:0051094,BP,GO:0051094,positive regulation of developmental process,118,0.308751172,1.331320628,0.05130493,0.68231878,0.667034547,267,"tags=28%, list=21%, signal=24%",CXCL9/LAP3/CCN2/FN1/SOD2/CRABP2/JUNB/RPS6KA1/FLNA/MYADM/TP53BP1/IST1/PNP/RRAS/VEZF1/MACF1/DNM2/PIM1/STAT3/XRCC6/SP7/RTN4/MTCH2/DIO3/EIF4G2/RAB21/NSD2/EHD1/PTK2B/SMAD4/ACTR2/STAT1/STK4
GO:0023051,BP,GO:0023051,regulation of signaling,301,0.25374156,1.228953263,0.050123254,0.68231878,0.667034547,252,"tags=24%, list=19%, signal=25%",TNFSF10/LAP3/TYMP/CCN2/FAM13B/FN1/PTBP1/ACTA2/SIGIRR/SOD2/LTBP4/MAPKBP1/TXN/GSTP1/IGFBP4/CDC73/FLNA/MYADM/PRR5/MVP/PRDX2/CLEC16A/LAMTOR2/ANXA2/LMNA/RHOF/OPTN/ACTN4/RRAS/SKI/SPPL2A/OSBPL8/NFKBIA/TNIK/EMILIN1/MACF1/LGALS1/HNF4A/MAZ/DENND4B/CSK/CUL3/CRIP1/DNM2/THRA/ARHGAP25/G3BP1/JAK3/GOLPH3/NOTCH2NLA/STAT3/DDRGK1/IRF1/RTN4/UBE2N/GPS2/TNIP1/CD44/USP15/UFD1/NUCKS1/PDCD4/SSTR4/SLC25A6/PTK2B/LDLRAD4/UBE2K/ATP2A3/SMAD4/PRDX1/ITM2C
GO:0032609,BP,GO:0032609,interferon-gamma production,17,-0.605807999,-1.659297329,0.076434386,0.682467962,0.667180387,140,"tags=41%, list=11%, signal=37%",CD96/HLA-DPB1/KLRK1/BTN3A1/HLA-DPA1/HSPD1/HLA-DRB1
GO:0042100,BP,GO:0042100,B cell proliferation,10,-0.681378568,-1.643262178,0.060719937,0.682467962,0.667180387,201,"tags=50%, list=15%, signal=43%",PTPRC/IKZF3/IL7R/CD74/HSPD1
GO:0032729,BP,GO:0032729,positive regulation of interferon-gamma production,12,-0.641785914,-1.621210133,0.068569164,0.682467962,0.667180387,105,"tags=42%, list=8%, signal=39%",HLA-DPB1/KLRK1/BTN3A1/HLA-DPA1/HSPD1
GO:1904377,BP,GO:1904377,positive regulation of protein localization to cell periphery,9,-0.673464482,-1.581714436,0.066416288,0.682467962,0.667180387,293,"tags=78%, list=23%, signal=61%",ARF6/RACK1/ITGB1/CIB1/EZR/PRKCH/NUMA1
GO:0002418,BP,GO:0002418,immune response to tumor cell,7,-0.719278388,-1.568358211,0.056112224,0.682467962,0.667180387,136,"tags=86%, list=10%, signal=77%",HLA-A/HMGB1/PRF1/HLA-DPB1/HSPD1/HLA-DRB1
GO:0001782,BP,GO:0001782,B cell homeostasis,6,-0.749382753,-1.560889833,0.052821128,0.682467962,0.667180387,199,"tags=67%, list=15%, signal=57%",TNFAIP3/BAK1/CD74/BCL2L11
GO:0071331,BP,GO:0071331,cellular response to hexose stimulus,12,-0.612414766,-1.547015917,0.076496235,0.682467962,0.667180387,283,"tags=50%, list=22%, signal=39%",RACK1/UCP2/TRA2B/SERPINF1/SRI/HLA-DRB1
GO:0071333,BP,GO:0071333,cellular response to glucose stimulus,12,-0.612414766,-1.547015917,0.076496235,0.682467962,0.667180387,283,"tags=50%, list=22%, signal=39%",RACK1/UCP2/TRA2B/SERPINF1/SRI/HLA-DRB1
GO:0042776,BP,GO:0042776,proton motive force-driven mitochondrial ATP synthesis,8,-0.680039429,-1.546253497,0.067115423,0.682467962,0.667180387,408,"tags=88%, list=31%, signal=60%",ATP5F1C/ATP5PB/ATP5PF/ATP5MG/ATP5F1B/ATP5MF/ATP5PO
GO:0048639,BP,GO:0048639,positive regulation of developmental growth,17,0.53229539,1.528043946,0.052366566,0.682467962,0.667180387,218,"tags=47%, list=17%, signal=40%",LAP3/FN1/CRABP2/IST1/MACF1/PIM1/DIO3/EIF4G2
GO:0061951,BP,GO:0061951,establishment of protein localization to plasma membrane,7,0.685537607,1.527186192,0.054857371,0.682467962,0.667180387,161,"tags=57%, list=12%, signal=50%",OPTN/MACF1/CSK/GOLPH3
GO:0045682,BP,GO:0045682,regulation of epidermis development,5,-0.770356293,-1.525372232,0.055698712,0.682467962,0.667180387,209,"tags=80%, list=16%, signal=67%",PRKCH/NUMA1/ZFP36L1/SRSF6
GO:0045066,BP,GO:0045066,regulatory T cell differentiation,5,-0.766382676,-1.517504125,0.057680872,0.682467962,0.667180387,78,"tags=60%, list=6%, signal=57%",TOX/LAG3/HLA-DRB1
GO:1902235,BP,GO:1902235,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,8,-0.666971362,-1.516539713,0.073054841,0.682467962,0.667180387,118,"tags=62%, list=9%, signal=57%",TMBIM6/PARK7/ERP29/PTPN1/BCL2L11
GO:0045216,BP,GO:0045216,cell-cell junction organization,11,0.599230122,1.514898256,0.058523654,0.682467962,0.667180387,159,"tags=45%, list=12%, signal=40%",CXADR/FLNA/PLEC/CSK/TLN1
GO:0046328,BP,GO:0046328,regulation of JNK cascade,15,0.544604176,1.513306375,0.059107358,0.682467962,0.667180387,240,"tags=47%, list=18%, signal=39%",CCN2/MAPKBP1/GSTP1/TNIK/GPS2/PDCD4/PTK2B
GO:0098780,BP,GO:0098780,response to mitochondrial depolarisation,6,0.708772653,1.509803651,0.059152678,0.682467962,0.667180387,338,"tags=83%, list=26%, signal=62%",HUWE1/OPTN/GPS2/CDC37/ATP5IF1
GO:0032069,BP,GO:0032069,regulation of nuclease activity,7,-0.691900206,-1.508661162,0.070140281,0.682467962,0.667180387,394,"tags=86%, list=30%, signal=60%",NPM1/TMBIM6/HMGB1/HMGB2/RPS3/PCNA
GO:0044272,BP,GO:0044272,sulfur compound biosynthetic process,5,0.746356176,1.505916347,0.052652814,0.682467962,0.667180387,326,"tags=80%, list=25%, signal=60%",GSTP1/ELOVL5/ELOVL1/AMD1
GO:1905898,BP,GO:1905898,positive regulation of response to endoplasmic reticulum stress,8,-0.660840519,-1.502599585,0.076618491,0.682467962,0.667180387,175,"tags=62%, list=13%, signal=54%",PIK3R1/BCAP31/BAK1/PTPN1/BCL2L11
GO:1901657,BP,GO:1901657,glycosyl compound metabolic process,6,0.704499789,1.500701741,0.0627498,0.682467962,0.667180387,70,"tags=33%, list=5%, signal=32%",TYMP/PNP
GO:0098930,BP,GO:0098930,axonal transport,5,0.742091638,1.497311826,0.056889248,0.682467962,0.667180387,221,"tags=80%, list=17%, signal=67%",DYNC1H1/ARL8A/BLOC1S1/RAB21
GO:0035994,BP,GO:0035994,response to muscle stretch,5,0.740363799,1.49382558,0.059310067,0.682467962,0.667180387,287,"tags=80%, list=22%, signal=63%",GSN/NFKBIA/GPI/JUN
GO:0072529,BP,GO:0072529,pyrimidine-containing compound catabolic process,4,0.789650723,1.488543438,0.05841785,0.682467962,0.667180387,5,"tags=25%, list=0%, signal=25%",TYMP
GO:0140253,BP,GO:0140253,cell-cell fusion,8,0.644675751,1.487890811,0.069856653,0.682467962,0.667180387,1,"tags=12%, list=0%, signal=13%",CXCL9
GO:0010823,BP,GO:0010823,negative regulation of mitochondrion organization,4,0.788840289,1.487015717,0.058823529,0.682467962,0.667180387,235,"tags=75%, list=18%, signal=62%",HUWE1/LMNA/SLC25A6
GO:0010165,BP,GO:0010165,response to X-ray,6,0.697647766,1.486105792,0.068944844,0.682467962,0.667180387,228,"tags=67%, list=18%, signal=55%",TP53BP1/DNM2/XRCC6/NUCKS1
GO:0051284,BP,GO:0051284,positive regulation of sequestering of calcium ion,4,-0.800623385,-1.484010991,0.057536946,0.682467962,0.667180387,166,"tags=75%, list=13%, signal=66%",CALM3/CALM1/SRI
GO:0060315,BP,GO:0060315,negative regulation of ryanodine-sensitive calcium-release channel activity,4,-0.800623385,-1.484010991,0.057536946,0.682467962,0.667180387,166,"tags=75%, list=13%, signal=66%",CALM3/CALM1/SRI
GO:0006900,BP,GO:0006900,vesicle budding from membrane,9,0.62095117,1.483042407,0.072598584,0.682467962,0.667180387,434,"tags=78%, list=33%, signal=52%",ANXA2/CUL3/GOLPH3/WASL/AP3B1/S100A10/CHMP4A
GO:0007599,BP,GO:0007599,hemostasis,19,0.501803601,1.482019709,0.062046737,0.682467962,0.667180387,353,"tags=74%, list=27%, signal=54%",FN1/MYL9/FLNA/PRDX2/HNF4A/MYL12A/GNAS/TLN1/GPI/FERMT3/MYH9/CLIC1/AXL/AP3B1
GO:0070536,BP,GO:0070536,protein K63-linked deubiquitination,4,-0.798766384,-1.480568911,0.058522167,0.682467962,0.667180387,266,"tags=100%, list=20%, signal=80%",NOP53/TNFAIP3/CYLD
GO:0051767,BP,GO:0051767,nitric-oxide synthase biosynthetic process,4,0.785081754,1.479930631,0.063083164,0.682467962,0.667180387,259,"tags=75%, list=20%, signal=60%",GSTP1/JAK3/STAT1
GO:0051769,BP,GO:0051769,regulation of nitric-oxide synthase biosynthetic process,4,0.785081754,1.479930631,0.063083164,0.682467962,0.667180387,259,"tags=75%, list=20%, signal=60%",GSTP1/JAK3/STAT1
GO:0051588,BP,GO:0051588,regulation of neurotransmitter transport,6,-0.710248134,-1.479376309,0.075230092,0.682467962,0.667180387,268,"tags=50%, list=21%, signal=40%",ITGB1/STX1B/CALM3
GO:0045954,BP,GO:0045954,positive regulation of natural killer cell mediated cytotoxicity,6,-0.70915307,-1.4770954,0.075830332,0.682467962,0.667180387,189,"tags=50%, list=15%, signal=43%",KLRC2/KLRK1/LAG3
GO:0000423,BP,GO:0000423,mitophagy,5,0.731816,1.476578761,0.068589873,0.682467962,0.667180387,69,"tags=40%, list=5%, signal=38%",HUWE1/OPTN
GO:0019226,BP,GO:0019226,transmission of nerve impulse,4,0.783285416,1.476544417,0.064097363,0.682467962,0.667180387,87,"tags=50%, list=7%, signal=47%",TYMP/PLEC
GO:0071548,BP,GO:0071548,response to dexamethasone,6,-0.7065862,-1.471748864,0.076830732,0.682467962,0.667180387,152,"tags=50%, list=12%, signal=44%",CFLAR/PCNA/SERPINF1
GO:0010883,BP,GO:0010883,regulation of lipid storage,4,0.770239013,1.451951091,0.076470588,0.682467962,0.667180387,302,"tags=100%, list=23%, signal=77%",OSBPL8/NFKBIA/EHD1/PNPLA2
GO:0051952,BP,GO:0051952,regulation of amine transport,4,-0.781988468,-1.449469879,0.071133005,0.682467962,0.667180387,268,"tags=75%, list=21%, signal=60%",ITGB1/ARL6IP5/ARL6IP1
GO:0035136,BP,GO:0035136,forelimb morphogenesis,3,0.839570916,1.445214068,0.056037089,0.682467962,0.667180387,132,"tags=67%, list=10%, signal=60%",CRABP2/ATRX
GO:0090068,BP,GO:0090068,positive regulation of cell cycle process,24,0.461483447,1.443027043,0.068717539,0.682467962,0.667180387,227,"tags=38%, list=17%, signal=32%",CCN2/CDC73/DYNC1H1/WIZ/ATRX/CUL3/DDRGK1/POLD4/PBX1
GO:0002793,BP,GO:0002793,positive regulation of peptide secretion,4,-0.776124296,-1.438600229,0.076453202,0.682467962,0.667180387,55,"tags=50%, list=4%, signal=48%",SRI/HLA-DRB1
GO:0045773,BP,GO:0045773,positive regulation of axon extension,3,0.834360555,1.436245098,0.060673251,0.682467962,0.667180387,218,"tags=100%, list=17%, signal=83%",FN1/MACF1/EIF4G2
GO:0006029,BP,GO:0006029,proteoglycan metabolic process,3,0.832044309,1.432257977,0.063293691,0.682467962,0.667180387,118,"tags=67%, list=9%, signal=61%",B3GAT3/SPOCK2
GO:0061098,BP,GO:0061098,positive regulation of protein tyrosine kinase activity,3,-0.841655829,-1.431704783,0.053925456,0.682467962,0.667180387,132,"tags=67%, list=10%, signal=60%",CCL5/PTPN1
GO:2000347,BP,GO:2000347,positive regulation of hepatocyte proliferation,3,-0.833523244,-1.417870788,0.059873117,0.682467962,0.667180387,199,"tags=100%, list=15%, signal=85%",TNFAIP3/CFLAR
GO:0150079,BP,GO:0150079,negative regulation of neuroinflammatory response,3,-0.830124049,-1.412088563,0.062450436,0.682467962,0.667180387,201,"tags=67%, list=15%, signal=56%",PTPRC/CST7
GO:0032259,BP,GO:0032259,methylation,32,0.42074302,1.411596958,0.073567839,0.682467962,0.667180387,152,"tags=25%, list=12%, signal=23%",NFYA/CXXC1/PRMT8/MBD3/LMNA/ATRX/BTG2/CHTOP
GO:0001953,BP,GO:0001953,negative regulation of cell-matrix adhesion,3,-0.824305477,-1.402190839,0.069389374,0.682467962,0.667180387,7,"tags=100%, list=1%, signal=100%",PIK3R1/THBS1
GO:0032945,BP,GO:0032945,negative regulation of mononuclear cell proliferation,3,-0.823871559,-1.401452719,0.069389374,0.682467962,0.667180387,217,"tags=67%, list=17%, signal=56%",PRKAR1A/HLA-DRB1
GO:0042130,BP,GO:0042130,negative regulation of T cell proliferation,3,-0.823871559,-1.401452719,0.069389374,0.682467962,0.667180387,217,"tags=67%, list=17%, signal=56%",PRKAR1A/HLA-DRB1
GO:0040012,BP,GO:0040012,regulation of locomotion,98,0.313823958,1.309336114,0.07265983,0.682467962,0.667180387,304,"tags=33%, list=23%, signal=27%",LAP3/FN1/ACTA2/SOD2/NR2F2/FLNA/MYADM/LMNA/ACTN4/RRAS/OSBPL8/EMILIN1/MACF1/PGAM4/SPOCK2/MAZ/BMERB1/STAT3/DDRGK1/IL27RA/S100A11/RTN4/GPI/WASL/PTK2B/LDLRAD4/FERMT3/STK4/PIK3CD/JUN/CORO1A/MTA2
GO:2000145,BP,GO:2000145,regulation of cell motility,98,0.313823958,1.309336114,0.07265983,0.682467962,0.667180387,304,"tags=33%, list=23%, signal=27%",LAP3/FN1/ACTA2/SOD2/NR2F2/FLNA/MYADM/LMNA/ACTN4/RRAS/OSBPL8/EMILIN1/MACF1/PGAM4/SPOCK2/MAZ/BMERB1/STAT3/DDRGK1/IL27RA/S100A11/RTN4/GPI/WASL/PTK2B/LDLRAD4/FERMT3/STK4/PIK3CD/JUN/CORO1A/MTA2
GO:0030029,BP,GO:0030029,actin filament-based process,103,0.307782382,1.296416259,0.075541931,0.682467962,0.667180387,269,"tags=28%, list=21%, signal=24%",CCN2/MARCKSL1/ACTA2/CXADR/GSN/MYL9/FLNA/MYADM/HCN4/RHOF/ACTN4/ATP1A1/PLEC/TPM4/TNIK/VASP/CUL3/ARHGAP25/TLN1/SUMO1/MYL6/MYO1F/WASL/PTK2B/SMAD4/ACTR2/MYH9/SH3KBP1/DNAJB6
GO:0010646,BP,GO:0010646,regulation of cell communication,301,0.251679564,1.218966345,0.056149,0.682467962,0.667180387,252,"tags=23%, list=19%, signal=24%",TNFSF10/LAP3/TYMP/CCN2/FAM13B/FN1/PTBP1/ACTA2/SIGIRR/SOD2/LTBP4/MAPKBP1/CXADR/TXN/GSTP1/IGFBP4/CDC73/FLNA/MYADM/PRR5/MVP/PRDX2/CLEC16A/LAMTOR2/LMNA/RHOF/OPTN/ACTN4/RRAS/SKI/SPPL2A/OSBPL8/NFKBIA/TNIK/EMILIN1/MACF1/LGALS1/HNF4A/MAZ/DENND4B/CSK/CUL3/CRIP1/DNM2/THRA/ARHGAP25/G3BP1/JAK3/GOLPH3/NOTCH2NLA/STAT3/DDRGK1/IRF1/RTN4/UBE2N/GPS2/TNIP1/CD44/USP15/UFD1/NUCKS1/PDCD4/SSTR4/SLC25A6/PTK2B/LDLRAD4/UBE2K/SMAD4/PRDX1/ITM2C
GO:0060561,BP,GO:0060561,apoptotic process involved in morphogenesis,4,-0.775197216,-1.436881823,0.077438424,0.683287788,0.667981849,175,"tags=50%, list=13%, signal=43%",BAK1/BCL2L11
GO:0048741,BP,GO:0048741,skeletal muscle fiber development,3,0.817445805,1.407128517,0.077806894,0.683862821,0.668544001,87,"tags=67%, list=7%, signal=62%",SKI/PLEC
GO:2000516,BP,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",4,-0.774493755,-1.435577909,0.078423645,0.687405936,0.672007748,105,"tags=50%, list=8%, signal=46%",HLA-DPB1/HLA-DRB1
GO:0042255,BP,GO:0042255,ribosome assembly,18,-0.598597038,-1.659918697,0.079399565,0.693667044,0.678128605,534,"tags=100%, list=41%, signal=60%",DDX3X/RPL38/RPSA/RPS15/RPL6/NPM1/RPS27/EIF3A/RPS19/RPL5/RPS27L/RPL24/NOP53/RPS5/RPS28/RPL11/RPS14
GO:0010922,BP,GO:0010922,positive regulation of phosphatase activity,5,-0.735490548,-1.456335034,0.080277502,0.693905426,0.678361647,201,"tags=80%, list=15%, signal=68%",CALM2/PTPRC/CALM3/CALM1
GO:0032516,BP,GO:0032516,positive regulation of phosphoprotein phosphatase activity,5,-0.735490548,-1.456335034,0.080277502,0.693905426,0.678361647,201,"tags=80%, list=15%, signal=68%",CALM2/PTPRC/CALM3/CALM1
GO:0043651,BP,GO:0043651,linoleic acid metabolic process,3,0.814329738,1.401764606,0.081636767,0.693905426,0.678361647,244,"tags=100%, list=19%, signal=81%",GSTP1/ELOVL5/ELOVL1
GO:0046456,BP,GO:0046456,icosanoid biosynthetic process,5,-0.731712046,-1.448853273,0.082061447,0.693973696,0.678428388,145,"tags=60%, list=11%, signal=54%",CD74/FABP5/ALOX5AP
GO:0035987,BP,GO:0035987,endodermal cell differentiation,6,0.678522478,1.445365746,0.083133493,0.693973696,0.678428388,36,"tags=33%, list=3%, signal=33%",FN1/CDC73
GO:0033273,BP,GO:0033273,response to vitamin,5,0.714831742,1.442309772,0.082307847,0.693973696,0.678428388,142,"tags=40%, list=11%, signal=36%",SOD2/PIM1
GO:0007032,BP,GO:0007032,endosome organization,4,0.758736275,1.430267674,0.085192698,0.693973696,0.678428388,150,"tags=50%, list=12%, signal=44%",IST1/RNASEK
GO:0019430,BP,GO:0019430,removal of superoxide radicals,3,0.811929921,1.397633627,0.084055634,0.693973696,0.678428388,49,"tags=67%, list=4%, signal=64%",SOD2/PRDX2
GO:0060249,BP,GO:0060249,anatomical structure homeostasis,22,-0.571181213,-1.644555624,0.087522532,0.694160956,0.678611453,70,"tags=14%, list=5%, signal=13%",TPP1/B2M/IGHG3
GO:0042274,BP,GO:0042274,ribosomal small subunit biogenesis,18,-0.572901966,-1.588665872,0.087892554,0.694160956,0.678611453,520,"tags=83%, list=40%, signal=51%",RPL38/RPSA/RPS15/RPS7/RPS6/NPM1/RPS27/RPS25/RPS19/RPS27L/RPS24/RPS5/RPS8/RPS28/RPS14
GO:0043536,BP,GO:0043536,positive regulation of blood vessel endothelial cell migration,11,-0.602858078,-1.492122494,0.089250687,0.694160956,0.678611453,362,"tags=55%, list=28%, signal=40%",TGFB1/HMGB1/NUS1/CIB1/ATP5F1B/THBS1
GO:0044091,BP,GO:0044091,membrane biogenesis,7,0.652764887,1.454177731,0.08577698,0.694160956,0.678611453,434,"tags=71%, list=33%, signal=48%",ANXA2/SERINC1/FLOT2/S100A10/CHMP4A
GO:0036475,BP,GO:0036475,neuron death in response to oxidative stress,6,-0.69496055,-1.447533791,0.086634654,0.694160956,0.678611453,336,"tags=83%, list=26%, signal=62%",MCL1/RACK1/PARK7/ARL6IP5/NONO
GO:0005976,BP,GO:0005976,polysaccharide metabolic process,5,-0.725308642,-1.436173978,0.087611497,0.694160956,0.678611453,362,"tags=100%, list=28%, signal=72%",CLTC/PPP1CB/PPP1CC/PPP1CA
GO:0046928,BP,GO:0046928,regulation of neurotransmitter secretion,5,-0.723666861,-1.432923109,0.088602577,0.694160956,0.678611453,212,"tags=60%, list=16%, signal=50%",CPLX2/STX1B/CALM3
GO:0010954,BP,GO:0010954,positive regulation of protein processing,5,0.709853325,1.432264862,0.089570305,0.694160956,0.678611453,58,"tags=40%, list=4%, signal=38%",GSN/ANXA2
GO:0045589,BP,GO:0045589,regulation of regulatory T cell differentiation,4,-0.760376022,-1.409409712,0.088669951,0.694160956,0.678611453,27,"tags=50%, list=2%, signal=49%",LAG3/HLA-DRB1
GO:0042744,BP,GO:0042744,hydrogen peroxide catabolic process,3,0.805984977,1.387400166,0.088893368,0.694160956,0.678611453,251,"tags=67%, list=19%, signal=54%",PRDX2/PRDX1
GO:0071385,BP,GO:0071385,cellular response to glucocorticoid stimulus,11,-0.600280901,-1.485743774,0.090427619,0.694737031,0.679174624,152,"tags=36%, list=12%, signal=32%",CFLAR/ZFP36L1/SERPINF1/BCL2L11
